,SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID,brand,average_speed,avg_daily_charges,fatigue_driving_ratio,late_night_trip_ratio,avg_late_night_trip_mileage,high_temp_driving_ratio,battery_type_lfp,initial_battery_soc,avg_charge_duration,insurance_commercial_third_party,insurance_compulsory_third_party,average_loss,predicted_premium
356,0,24-JUL-22,24-JUL-23,2022,1202,146594.99,2455.81,5000000356,2012,5,0,轿车,1400.0,长安,租赁,32785.48,品牌E,62.02,0.0,0.078127,0.120043,0.09,0.060991,0,74.71,4518.42,0,1,4820.73,1821.89
357,1,29-SEP-22,29-SEP-23,2022,1202,60400.92,480.42,5000000357,2015,2,12,客车,5500.0,大众,商用,40235.07,品牌A,82.3,0.0,0.197837,0.233468,2.41,0.026317,0,0.0,0.0,1,1,7985.38,7124.83
358,1,25-SEP-23,24-SEP-24,2023,1202,326066.14,9265.9,5000000358,2023,5,0,MPV,1100.0,比亚迪,租赁,13254.8,品牌D,77.29,49.94,0.097119,0.19135,9.16,0.118296,0,0.0,0.0,1,1,4184.7,4269.63
359,0,25-JUL-22,25-JUL-23,2022,1203,376177.42,6565.7,5000000359,2016,4,0,SUV,1200.0,吉利,租赁,0.0,品牌C,88.86,23.91,0.032957,0.025859,6.61,0.065874,1,35.46,2866.42,1,1,0.0,3133.95
360,0,03-MAY-24,03-MAY-25,2024,1201,158103.73,4043.22,5000000360,2021,4,0,轿车,1500.0,本田,家用,0.0,品牌A,50.84,0.0,0.081959,0.253543,9.87,0.023363,0,0.0,0.0,0,1,0.0,1255.98
361,0,31-AUG-23,30-AUG-24,2023,1202,277332.2,4491.47,5000000361,2014,5,0,MPV,2600.0,本田,公务,0.0,品牌A,90.27,0.0,0.096738,0.071169,7.29,0.155032,0,0.0,0.0,0,1,0.0,1545.03
362,1,10-JUL-23,09-JUL-24,2023,1204,209735.0,3345.22,5000000362,2019,4,6,货车,2500.0,宝马,租赁,0.0,品牌E,32.04,0.0,0.198986,1.1e-05,5.68,0.174858,0,36.21,4775.96,1,1,0.0,4898.48
363,0,13-AUG-22,13-AUG-23,2022,1202,409661.18,2229.06,5000000363,2017,3,5,皮卡,4400.0,奔驰,公务,0.0,品牌D,72.34,53.74,0.069764,0.070003,3.69,0.034985,0,0.0,0.0,0,1,0.0,1026.85
364,0,01-APR-24,01-APR-25,2024,1202,75395.07,1786.64,5000000364,2018,4,0,SUV,1800.0,丰田,租赁,0.0,品牌B,81.72,0.0,0.197003,0.140413,3.1,0.104783,1,49.15,7138.68,1,1,0.0,3220.04
365,0,05-MAY-24,05-MAY-25,2024,1204,457783.94,5405.1,5000000365,2024,3,6,客车,3800.0,大众,商用,0.0,品牌B,39.25,0.0,0.08649,0.128741,0.55,0.176741,0,0.0,0.0,1,1,0.0,8069.0
366,0,27-MAR-24,27-MAR-25,2024,1205,121391.36,1216.85,5000000366,2020,7,0,SUV,3000.0,奔驰,自用货物,0.0,品牌D,80.34,58.41,0.17723,0.101726,3.49,0.100795,0,0.0,0.0,0,1,0.0,2533.02
367,0,25-APR-24,25-APR-25,2024,1202,252933.24,4526.61,5000000367,2014,4,19,货车,2300.0,吉利,租赁,0.0,品牌E,54.45,0.0,0.111517,0.226536,1.28,0.00025,1,85.13,4768.6,1,1,0.0,3325.13
368,1,12-AUG-22,12-AUG-23,2022,1203,272838.98,3132.48,5000000368,2014,4,1,货车,6000.0,大众,自用货物,0.0,品牌E,62.69,0.0,0.191838,0.0948,0.95,0.012745,0,0.0,0.0,0,1,0.0,2925.93
369,0,26-FEB-23,26-FEB-24,2023,1201,495567.49,6786.61,5000000369,2018,7,0,轿车,1600.0,本田,公务,0.0,品牌A,44.83,0.0,0.050355,0.200699,1.55,0.145088,0,0.0,0.0,0,1,0.0,1499.14
370,1,28-JUN-23,27-JUN-24,2023,1206,232814.38,1245.51,5000000370,2015,2,1,货车,2600.0,奔驰,家用,38613.87,品牌D,34.62,73.8,0.013713,0.113285,0.91,0.000553,0,0.0,0.0,0,1,4416.83,2870.73
371,0,15-APR-23,14-APR-24,2023,1206,217316.98,3101.13,5000000371,2016,7,0,SUV,3000.0,吉利,公务,0.0,品牌C,60.23,76.47,0.025715,0.000342,2.28,0.084483,1,41.17,2611.92,0,1,0.0,2212.14
372,1,10-FEB-23,10-FEB-24,2023,1205,329674.81,5140.23,5000000372,2018,7,0,MPV,1200.0,丰田,公务,0.0,品牌C,35.23,29.17,0.068667,0.003561,1.92,0.048965,0,50.76,6853.78,1,1,0.0,1557.4
373,0,29-APR-23,28-APR-24,2023,1202,149854.02,1796.38,5000000373,2017,4,5,客车,2000.0,丰田,自用货物,4245.5,品牌E,80.26,0.0,0.113827,0.224513,8.43,0.099544,1,34.13,4017.03,1,1,7850.52,4231.44
374,0,14-JUL-22,14-JUL-23,2022,1204,149187.42,1867.05,5000000374,2017,4,3,皮卡,4100.0,丰田,公务,0.0,品牌D,53.4,96.67,0.017454,0.268749,3.15,0.064835,0,0.0,0.0,1,1,0.0,761.16
375,1,03-OCT-23,02-OCT-24,2023,1203,83580.83,708.16,5000000375,2015,4,16,客车,2900.0,丰田,商用,0.0,品牌E,80.9,0.0,0.087649,0.184388,4.59,0.055956,0,0.0,0.0,0,1,0.0,4468.77
376,1,05-APR-24,05-APR-25,2024,1206,407724.21,8536.24,5000000376,2016,2,1,皮卡,4300.0,本田,自用货物,0.0,品牌D,67.82,40.58,0.032821,0.088163,9.29,0.065519,1,49.04,6086.83,0,1,0.0,918.38
377,1,04-NOV-22,04-NOV-23,2022,1201,273035.46,6029.68,5000000377,2017,3,14,皮卡,2900.0,奔驰,租赁,0.0,品牌D,94.32,57.92,0.126144,0.208553,9.72,0.052972,0,86.09,2793.95,1,1,0.0,1422.87
378,0,24-FEB-23,24-FEB-24,2023,1204,198313.08,3768.15,5000000378,2022,5,0,轿车,3000.0,本田,公务,7909.58,品牌D,49.97,15.59,0.023706,0.097036,1.84,0.070425,0,47.45,4614.53,1,1,18526.95,2416.01
379,1,15-NOV-22,15-NOV-23,2022,1206,211040.87,4784.56,5000000379,2019,4,9,货车,2700.0,大众,商用,0.0,品牌B,77.12,0.0,0.136978,0.119604,6.63,0.089209,1,38.12,4121.01,0,1,0.0,4424.67
380,0,08-NOV-22,08-NOV-23,2022,1203,439383.7,6512.27,5000000380,2021,7,0,SUV,3300.0,宝马,家用,37294.17,品牌A,71.49,0.0,0.086344,0.241733,3.4,0.175853,0,0.0,0.0,1,1,3454.2,4471.87
381,1,29-JUN-22,29-JUN-23,2022,1204,460328.74,4516.97,5000000381,2014,4,0,SUV,1100.0,长安,家用,0.0,品牌B,98.49,0.0,0.171695,0.271487,1.02,0.053346,0,0.0,0.0,1,1,0.0,1741.69
382,0,09-AUG-22,09-AUG-23,2022,1201,94566.99,1599.71,5000000382,2019,2,11,货车,4600.0,比亚迪,租赁,0.0,品牌B,98.06,0.0,0.166984,0.238392,6.68,0.017114,0,46.69,4814.31,1,1,0.0,6124.66
383,1,23-AUG-23,22-AUG-24,2023,1204,259856.71,4145.81,5000000383,2014,4,11,皮卡,2700.0,奔驰,家用,0.0,品牌E,58.93,0.0,0.149147,0.271244,6.22,0.161553,0,0.0,0.0,0,1,0.0,734.87
384,1,09-FEB-23,09-FEB-24,2023,1203,198026.87,2382.13,5000000384,2023,5,0,MPV,1100.0,奥迪,家用,0.0,品牌C,31.81,83.38,0.017058,0.189723,1.32,0.074158,0,0.0,0.0,0,1,0.0,1787.35
385,0,21-JUN-22,21-JUN-23,2022,1201,381547.66,4112.51,5000000385,2018,2,18,客车,5000.0,本田,商用,0.0,品牌A,82.22,0.0,0.080415,0.05463,5.8,0.067583,0,46.11,3817.12,1,1,0.0,6830.44
386,0,19-FEB-23,19-FEB-24,2023,1202,198896.46,2592.36,5000000386,2021,4,10,客车,2400.0,比亚迪,公务,0.0,品牌B,94.5,0.0,0.185297,0.037372,4.57,0.065141,0,0.0,0.0,1,1,0.0,4297.52
387,0,12-JAN-23,12-JAN-24,2023,1206,92270.7,2146.52,5000000387,2016,4,12,皮卡,3200.0,别克,公务,0.0,品牌E,98.37,0.0,0.089549,0.164178,9.4,0.028332,0,0.0,0.0,0,1,0.0,630.77
388,1,23-APR-24,23-APR-25,2024,1206,443347.1,12997.1,5000000388,2019,2,3,客车,3900.0,奔驰,商用,0.0,品牌A,38.09,0.0,0.135498,0.055717,8.52,0.046421,0,0.0,0.0,1,1,0.0,6135.06
389,0,09-SEP-22,09-SEP-23,2022,1205,315220.37,2096.29,5000000389,2022,4,0,轿车,2600.0,本田,家用,0.0,品牌A,70.82,0.0,0.063136,0.137595,8.83,0.180752,1,36.15,6673.11,0,1,0.0,1951.03
390,0,13-NOV-23,12-NOV-24,2023,1201,498916.86,13338.21,5000000390,2021,3,2,客车,4100.0,长安,公务,0.0,品牌C,71.67,46.52,0.028336,0.170076,1.84,0.071915,0,0.0,0.0,0,1,0.0,5045.97
391,0,21-JUN-23,20-JUN-24,2023,1206,108481.1,738.27,5000000391,2013,3,9,皮卡,4500.0,奔驰,租赁,0.0,品牌D,81.46,95.03,0.126735,0.144384,1.61,0.067476,1,54.47,3402.94,1,1,0.0,928.65
392,1,31-JUL-23,30-JUL-24,2023,1205,295973.37,5541.52,5000000392,2022,3,13,皮卡,3000.0,大众,租赁,0.0,品牌B,68.32,0.0,0.190216,0.150087,1.07,0.0502,0,40.65,3572.62,1,1,0.0,1752.33
393,1,16-JUN-23,15-JUN-24,2023,1203,368460.29,5402.66,5000000393,2016,4,16,皮卡,3800.0,大众,租赁,31588.65,品牌D,79.61,75.53,0.098591,0.20693,5.3,0.041557,0,83.25,2012.91,1,1,18239.66,1786.95
394,0,23-FEB-23,23-FEB-24,2023,1202,120498.98,922.51,5000000394,2014,2,16,货车,5300.0,本田,家用,0.0,品牌D,64.43,66.39,0.071455,0.212872,0.22,0.092763,0,0.0,0.0,1,1,0.0,2466.52
395,0,24-MAR-23,23-MAR-24,2023,1202,212180.0,5202.89,5000000395,2017,4,9,客车,2300.0,奥迪,租赁,0.0,品牌E,75.5,0.0,0.098543,0.051935,8.11,0.063783,1,58.63,3985.84,1,1,0.0,6038.31
396,0,02-JUN-22,02-JUN-23,2022,1202,458955.8,8702.42,5000000396,2014,3,17,客车,3800.0,别克,租赁,0.0,品牌E,41.23,0.0,0.057251,0.181238,5.76,0.155912,0,0.0,0.0,0,1,0.0,6042.56
397,0,14-DEC-23,13-DEC-24,2023,1203,257305.46,3833.66,5000000397,2022,7,0,MPV,2600.0,宝马,商用,29992.32,品牌E,82.41,0.0,0.066154,0.28515,7.97,0.017146,0,0.0,0.0,0,1,19559.96,4480.71
398,1,11-OCT-23,10-OCT-24,2023,1203,393472.06,2678.15,5000000398,2013,4,15,皮卡,5800.0,本田,家用,34069.27,品牌C,31.33,19.76,0.121494,0.27627,9.81,0.118008,0,0.0,0.0,1,1,7888.84,1087.03
399,0,27-JAN-23,27-JAN-24,2023,1202,319127.83,1635.73,5000000399,2017,5,0,轿车,3100.0,别克,商用,27884.75,品牌E,43.29,0.0,0.138174,0.297378,8.87,0.127012,1,50.05,6584.49,0,1,16761.77,2929.35
400,1,17-JUL-22,17-JUL-23,2022,1202,109061.27,1413.79,5000000400,2017,2,5,货车,4900.0,长安,租赁,0.0,品牌A,96.23,0.0,0.104502,0.254901,3.6,0.174438,0,0.0,0.0,1,1,0.0,5563.26
401,0,09-AUG-23,08-AUG-24,2023,1201,486360.92,14583.87,5000000401,2013,5,0,SUV,1700.0,奥迪,商用,0.0,品牌C,58.44,18.72,0.090063,0.003371,7.65,0.000753,0,0.0,0.0,1,1,0.0,2435.1
402,1,25-JUL-22,25-JUL-23,2022,1206,306640.91,8991.3,5000000402,2020,7,0,SUV,2000.0,奥迪,公务,0.0,品牌B,94.5,0.0,0.077188,0.260173,6.14,0.014584,0,0.0,0.0,1,1,0.0,2571.05
403,0,21-MAY-22,21-MAY-23,2022,1201,118531.11,2876.43,5000000403,2016,3,18,客车,5800.0,丰田,公务,0.0,品牌E,57.71,0.0,0.167806,0.274987,2.39,0.164732,0,0.0,0.0,1,1,0.0,4010.25
404,1,14-AUG-22,14-AUG-23,2022,1204,190233.6,1576.58,5000000404,2014,4,0,轿车,1400.0,别克,家用,0.0,品牌E,96.55,0.0,0.008282,0.076564,7.17,0.142169,0,0.0,0.0,1,1,0.0,973.74
405,0,08-OCT-23,07-OCT-24,2023,1205,342725.46,5431.42,5000000405,2020,2,13,客车,2500.0,奔驰,商用,0.0,品牌D,98.55,91.45,0.174238,0.096957,2.73,0.024577,0,0.0,0.0,0,1,0.0,6265.69
406,0,01-AUG-23,31-JUL-24,2023,1206,115599.29,3235.43,5000000406,2020,4,0,轿车,3200.0,宝马,商用,0.0,品牌D,81.73,21.07,0.064143,0.087399,5.42,0.126167,0,0.0,0.0,0,1,0.0,2495.38
407,0,21-FEB-24,20-FEB-25,2024,1204,274602.77,4790.66,5000000407,2021,4,0,MPV,3000.0,奥迪,商用,2839.58,品牌D,82.36,66.65,0.166975,0.074684,7.44,0.180306,0,0.0,0.0,1,1,14104.76,4324.26
408,0,27-JAN-23,27-JAN-24,2023,1205,217649.04,3275.06,5000000408,2023,2,17,货车,3300.0,奥迪,自用货物,38142.14,品牌E,32.22,0.0,0.076342,0.206204,4.77,0.010676,1,66.56,2529.25,1,1,16998.49,4754.18
409,1,11-SEP-22,11-SEP-23,2022,1205,332739.6,7385.96,5000000409,2017,4,19,皮卡,3400.0,奔驰,租赁,0.0,品牌A,73.07,0.0,0.019575,0.254998,8.42,0.066932,0,0.0,0.0,1,1,0.0,1483.76
410,0,21-DEC-22,21-DEC-23,2022,1203,373328.75,9586.03,5000000410,2014,2,2,货车,5700.0,丰田,公务,0.0,品牌A,99.62,0.0,0.023405,0.295767,8.49,0.196187,0,0.0,0.0,1,1,0.0,2969.59
411,1,19-DEC-23,18-DEC-24,2023,1201,98156.73,1445.75,5000000411,2014,4,18,货车,4300.0,吉利,租赁,0.0,品牌A,54.48,0.0,0.192186,0.061171,5.19,0.123832,0,0.0,0.0,0,1,0.0,4063.66
412,0,01-JAN-23,01-JAN-24,2023,1205,82576.6,917.18,5000000412,2018,5,0,SUV,3100.0,丰田,家用,9475.62,品牌D,76.57,87.27,0.094474,0.107019,3.72,0.080309,0,0.0,0.0,0,1,19813.7,3088.57
413,1,02-DEC-22,02-DEC-23,2022,1205,373295.97,6668.85,5000000413,2021,5,0,MPV,3300.0,别克,租赁,0.0,品牌D,43.0,81.06,0.157211,0.077647,6.59,0.036385,0,83.18,4867.63,1,1,0.0,4752.78
414,1,14-NOV-23,13-NOV-24,2023,1205,217421.27,5491.05,5000000414,2013,3,16,客车,3700.0,丰田,自用货物,0.0,品牌C,71.69,47.49,0.055971,0.022542,8.8,0.074299,0,0.0,0.0,1,1,0.0,2856.97
415,0,21-NOV-22,21-NOV-23,2022,1203,50034.84,1176.43,5000000415,2013,2,2,客车,5700.0,长安,商用,0.0,品牌D,54.19,88.26,0.055338,0.265658,5.86,0.146238,0,0.0,0.0,0,1,0.0,4845.92
416,0,09-MAY-24,09-MAY-25,2024,1201,420137.05,6139.61,5000000416,2020,2,15,皮卡,5300.0,吉利,公务,20784.77,品牌E,77.78,0.0,0.103079,0.290779,6.94,0.145591,0,0.0,0.0,1,1,6733.27,1391.76
417,1,08-FEB-24,07-FEB-25,2024,1203,299692.3,5933.16,5000000417,2023,5,0,轿车,2900.0,宝马,自用货物,3831.62,品牌B,68.4,0.0,0.121963,0.224129,5.83,0.175371,0,0.0,0.0,0,1,4911.47,2511.82
418,1,20-OCT-23,19-OCT-24,2023,1202,102918.93,1273.27,5000000418,2019,5,0,SUV,1100.0,本田,商用,13090.63,品牌A,72.74,0.0,0.045171,0.203021,1.84,0.198073,0,83.49,2599.99,0,1,2058.06,3402.6
419,0,21-AUG-23,20-AUG-24,2023,1205,76421.05,2165.9,5000000419,2023,5,0,轿车,2100.0,长安,商用,0.0,品牌A,62.54,0.0,0.069347,0.06655,8.17,0.05254,0,83.66,5533.99,0,1,0.0,2363.09
420,0,17-MAR-24,17-MAR-25,2024,1206,359858.38,6483.58,5000000420,2022,5,0,MPV,1100.0,吉利,家用,19071.23,品牌E,76.2,0.0,0.073354,0.225239,1.97,0.141154,1,56.93,4208.49,1,1,6611.2,2317.84
421,1,04-AUG-23,03-AUG-24,2023,1202,328196.46,5426.17,5000000421,2018,5,0,SUV,2600.0,别克,商用,24068.77,品牌C,51.46,43.62,0.150358,0.069978,6.64,0.129887,0,74.04,6851.5,0,1,2128.48,4623.53
422,1,12-OCT-22,12-OCT-23,2022,1201,80799.24,584.9,5000000422,2020,5,0,SUV,3400.0,丰田,商用,0.0,品牌A,55.22,0.0,0.061536,0.208824,1.23,0.197239,0,0.0,0.0,1,1,0.0,4524.07
423,0,12-JUN-23,11-JUN-24,2023,1203,467806.04,7354.31,5000000423,2021,5,0,轿车,2000.0,奔驰,家用,0.0,品牌E,60.18,0.0,0.141058,0.023365,4.44,0.001779,1,57.64,6344.13,0,1,0.0,1775.21
424,0,13-DEC-23,12-DEC-24,2023,1203,403073.76,7320.42,5000000424,2020,7,0,轿车,2400.0,本田,租赁,15929.67,品牌C,61.93,54.13,0.090436,0.140613,0.13,0.057002,0,34.18,6260.7,0,1,5193.18,3749.92
425,0,09-MAR-23,08-MAR-24,2023,1201,124242.55,2507.52,5000000425,2014,7,0,MPV,1200.0,大众,公务,0.0,品牌B,55.82,0.0,0.173206,0.208639,9.41,0.09853,0,0.0,0.0,1,1,0.0,1065.08
426,0,20-JUN-22,20-JUN-23,2022,1201,184632.49,4833.95,5000000426,2014,3,9,皮卡,5600.0,本田,商用,0.0,品牌D,51.17,48.0,0.093029,0.115702,7.94,0.195278,0,0.0,0.0,0,1,0.0,964.03
427,1,24-MAR-24,24-MAR-25,2024,1202,83084.57,2408.56,5000000427,2016,5,0,MPV,3100.0,本田,租赁,12146.28,品牌C,49.27,26.07,0.178228,0.199212,3.68,0.00386,1,40.96,6437.32,0,1,15326.97,3640.17
428,1,08-DEC-23,07-DEC-24,2023,1202,142511.49,1706.46,5000000428,2014,3,1,货车,3600.0,别克,租赁,0.0,品牌C,36.34,12.89,0.057591,0.056408,0.33,0.078201,0,0.0,0.0,1,1,0.0,3873.78
429,0,31-DEC-23,30-DEC-24,2023,1205,476399.64,6811.02,5000000429,2023,3,20,客车,4800.0,比亚迪,家用,12559.34,品牌C,50.4,37.39,0.092302,0.212799,2.24,0.006297,0,0.0,0.0,1,1,14783.56,7450.61
430,0,26-SEP-22,26-SEP-23,2022,1201,248591.86,6975.66,5000000430,2017,2,11,皮卡,4100.0,奔驰,公务,0.0,品牌B,38.57,0.0,0.043676,0.062891,7.33,0.150663,1,52.1,4815.15,1,1,0.0,862.56
431,0,27-OCT-23,26-OCT-24,2023,1201,161385.02,1763.72,5000000431,2023,7,0,轿车,3500.0,吉利,租赁,0.0,品牌A,63.99,0.0,0.192432,0.038416,6.67,0.109966,1,66.65,6240.62,0,1,0.0,3749.91
432,0,10-DEC-22,10-DEC-23,2022,1204,435899.04,3660.23,5000000432,2021,3,16,皮卡,3600.0,别克,商用,0.0,品牌C,66.21,76.38,0.131726,0.156947,6.6,0.114765,1,42.4,3493.37,0,1,0.0,1638.02
433,0,22-JUL-23,21-JUL-24,2023,1202,132084.58,2052.78,5000000433,2015,2,19,货车,4300.0,别克,商用,0.0,品牌D,82.89,56.76,0.149077,0.158211,8.65,0.178635,1,43.44,6392.68,0,1,0.0,3657.88
434,0,16-APR-24,16-APR-25,2024,1202,78055.59,639.46,5000000434,2024,4,0,轿车,2400.0,比亚迪,公务,0.0,品牌E,52.6,0.0,0.034845,0.206808,3.56,0.041591,0,0.0,0.0,1,1,0.0,1647.24
435,0,21-DEC-22,21-DEC-23,2022,1202,182675.02,5215.69,5000000435,2014,7,0,轿车,1100.0,本田,租赁,3733.36,品牌A,34.95,0.0,0.160338,0.177017,6.1,0.147122,0,0.0,0.0,0,1,3178.24,1974.76
436,0,11-MAY-24,11-MAY-25,2024,1201,468124.48,5912.46,5000000436,2021,3,9,货车,2800.0,丰田,家用,0.0,品牌A,96.46,0.0,0.097102,0.111512,5.23,0.0862,1,63.59,6150.36,1,1,0.0,3260.21
437,0,09-APR-23,08-APR-24,2023,1206,449961.83,11249.37,5000000437,2020,3,9,货车,4000.0,比亚迪,家用,0.0,品牌C,83.21,96.37,0.185276,0.06411,2.8,0.13801,0,0.0,0.0,1,1,0.0,3565.89
438,1,26-OCT-23,25-OCT-24,2023,1204,456024.93,8176.06,5000000438,2014,7,0,MPV,2200.0,宝马,家用,9642.76,品牌D,66.71,55.76,0.090267,0.134964,0.81,0.147841,1,78.84,1971.62,1,1,17622.91,2115.6
439,1,15-APR-24,15-APR-25,2024,1206,255377.39,5602.86,5000000439,2015,5,0,MPV,2300.0,丰田,商用,24846.03,品牌A,48.55,0.0,0.093259,0.223407,2.54,0.067247,1,64.96,7123.03,0,1,5215.97,2698.61
440,0,15-OCT-23,14-OCT-24,2023,1203,352998.64,1915.15,5000000440,2021,2,19,皮卡,5200.0,吉利,自用货物,0.0,品牌D,59.85,29.7,0.066279,0.299042,0.86,0.038778,1,36.36,3535.04,0,1,0.0,1085.28
441,0,08-JUL-23,07-JUL-24,2023,1202,340175.15,5120.88,5000000441,2014,5,0,SUV,3100.0,丰田,商用,0.0,品牌D,65.01,56.57,0.041074,0.060999,3.94,0.029537,0,0.0,0.0,1,1,0.0,3046.77
442,1,25-DEC-22,25-DEC-23,2022,1204,160618.92,1560.77,5000000442,2019,2,5,客车,5900.0,奔驰,租赁,0.0,品牌E,69.31,0.0,0.176886,0.180668,5.42,0.076135,0,60.65,6512.34,1,1,0.0,8830.55
443,0,03-NOV-22,03-NOV-23,2022,1203,418543.99,9198.12,5000000443,2021,3,8,皮卡,4100.0,别克,公务,1654.55,品牌D,84.39,83.24,0.146817,0.295371,9.11,0.120317,1,83.03,2924.94,1,1,15461.35,1542.48
444,1,16-JAN-24,15-JAN-25,2024,1203,74576.29,1567.65,5000000444,2022,3,3,皮卡,4900.0,本田,商用,0.0,品牌A,47.89,0.0,0.158307,0.15119,9.29,0.083104,1,47.08,3383.02,1,1,0.0,1205.21
445,0,07-JAN-23,07-JAN-24,2023,1203,74835.24,1092.64,5000000445,2015,4,0,轿车,3400.0,长安,租赁,0.0,品牌C,69.78,16.27,0.003081,0.05649,4.0,0.183783,0,0.0,0.0,0,1,0.0,2233.95
446,1,05-DEC-22,05-DEC-23,2022,1205,158094.87,2450.52,5000000446,2015,7,0,SUV,2700.0,大众,租赁,0.0,品牌C,76.82,69.53,0.14299,0.220905,9.37,0.145733,0,0.0,0.0,0,1,0.0,3653.96
447,0,20-FEB-24,19-FEB-25,2024,1206,139420.03,2367.89,5000000447,2023,4,0,SUV,3400.0,大众,家用,41354.44,品牌E,51.6,0.0,0.150006,0.090155,7.29,0.092079,1,30.25,3704.99,1,1,1516.55,4137.7
448,1,26-AUG-22,26-AUG-23,2022,1206,419237.55,4258.71,5000000448,2022,3,4,货车,4800.0,长安,租赁,0.0,品牌B,33.64,0.0,0.109339,0.022835,7.77,0.002341,0,0.0,0.0,1,1,0.0,7704.3
449,0,17-MAY-23,16-MAY-24,2023,1202,289944.87,5515.66,5000000449,2018,7,0,SUV,2700.0,大众,自用货物,0.0,品牌E,92.86,0.0,0.148909,0.011314,2.59,0.093585,1,30.32,5955.95,0,1,0.0,2447.16
450,1,22-MAR-24,22-MAR-25,2024,1206,67259.1,450.26,5000000450,2016,5,0,MPV,2900.0,别克,公务,0.0,品牌B,85.01,0.0,0.076978,0.160036,6.64,0.167757,0,0.0,0.0,1,1,0.0,1494.02
451,1,21-JUL-23,20-JUL-24,2023,1206,167142.11,4895.56,5000000451,2019,4,20,皮卡,5800.0,奔驰,租赁,0.0,品牌A,79.59,0.0,0.113239,0.236152,2.74,0.044048,0,58.45,6521.35,1,1,0.0,1388.47
452,1,12-NOV-23,11-NOV-24,2023,1204,179154.35,3505.19,5000000452,2016,5,0,MPV,2200.0,大众,租赁,0.0,品牌E,84.26,0.0,0.02715,0.052768,7.95,0.111879,0,84.29,2406.65,1,1,0.0,2661.03
453,1,28-OCT-23,27-OCT-24,2023,1202,267209.7,3663.51,5000000453,2014,4,0,MPV,1000.0,丰田,租赁,0.0,品牌E,80.94,0.0,0.098997,0.23217,1.98,0.016485,0,0.0,0.0,1,1,0.0,1921.0
454,1,07-NOV-23,06-NOV-24,2023,1204,297742.85,2682.78,5000000454,2013,2,9,皮卡,4000.0,本田,租赁,0.0,品牌C,64.61,23.0,0.035687,0.191975,1.05,0.056121,1,44.98,5894.64,0,1,0.0,1121.7
455,0,01-AUG-23,31-JUL-24,2023,1202,458932.5,5355.27,5000000455,2022,7,0,SUV,2300.0,比亚迪,租赁,0.0,品牌D,72.9,18.88,0.035343,0.208428,7.95,0.136603,1,85.71,2812.34,0,1,0.0,5177.82
456,0,16-OCT-22,16-OCT-23,2022,1201,93884.86,800.07,5000000456,2019,7,0,轿车,3200.0,长安,商用,0.0,品牌E,80.07,0.0,0.094388,0.209029,6.82,0.079784,1,75.46,7077.04,0,1,0.0,2473.24
457,1,24-NOV-22,24-NOV-23,2022,1203,200761.82,5692.35,5000000457,2014,3,15,客车,4900.0,比亚迪,家用,0.0,品牌D,81.12,68.32,0.124254,0.286875,7.67,0.160863,0,0.0,0.0,0,1,0.0,3447.14
458,0,21-FEB-23,21-FEB-24,2023,1205,335667.64,3052.3,5000000458,2023,4,3,客车,4100.0,奥迪,自用货物,0.0,品牌E,45.32,0.0,0.016301,0.070931,5.12,0.068546,1,59.15,6051.19,0,1,0.0,5410.25
459,1,20-JAN-23,20-JAN-24,2023,1202,273362.25,1979.13,5000000459,2020,7,0,SUV,3400.0,长安,自用货物,0.0,品牌E,97.37,0.0,0.067485,0.099736,1.76,0.024776,0,61.44,3638.8,1,1,0.0,3007.27
460,1,17-JUN-23,16-JUN-24,2023,1204,175721.15,4991.02,5000000460,2013,4,0,MPV,2300.0,奥迪,家用,0.0,品牌B,58.62,0.0,0.183355,0.073008,4.39,0.189374,0,0.0,0.0,0,1,0.0,1291.95
461,0,26-SEP-23,25-SEP-24,2023,1203,79990.85,1684.75,5000000461,2013,5,0,MPV,2400.0,奥迪,租赁,0.0,品牌E,89.23,0.0,0.004286,0.174515,6.28,0.151674,0,0.0,0.0,1,1,0.0,2175.67
462,0,08-JUN-23,07-JUN-24,2023,1205,353721.37,9323.09,5000000462,2020,5,0,MPV,1600.0,长安,租赁,5927.51,品牌E,67.72,0.0,0.116962,0.164719,9.0,0.089421,0,0.0,0.0,0,1,15700.88,4114.72
463,0,18-DEC-23,17-DEC-24,2023,1203,77348.26,787.99,5000000463,2022,3,13,货车,4300.0,奔驰,商用,0.0,品牌B,35.14,0.0,0.012537,0.234541,4.52,0.099252,0,0.0,0.0,0,1,0.0,5549.26
464,1,04-MAR-23,03-MAR-24,2023,1202,332466.32,4663.36,5000000464,2021,3,8,货车,2400.0,大众,家用,0.0,品牌A,34.87,0.0,0.18396,0.121286,2.51,0.174207,0,47.58,5887.21,1,1,0.0,3174.63
465,1,11-MAY-23,10-MAY-24,2023,1203,436271.56,3169.69,5000000465,2015,7,0,MPV,3300.0,奥迪,公务,0.0,品牌C,73.54,35.85,0.019825,0.242272,9.09,0.051189,0,0.0,0.0,0,1,0.0,1969.45
