SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID,brand,average_speed,avg_daily_charges,fatigue_driving_ratio,late_night_trip_ratio,avg_late_night_trip_mileage,high_temp_driving_ratio,battery_type_lfp,initial_battery_soc,avg_charge_duration,insurance_commercial_third_party,insurance_compulsory_third_party,average_loss
1,10-JAN-24,09-JAN-25,2024,1206,488893.19,3514.53,5000000581,2019,7,0,轿车,2900.0,本田,公务,0.0,品牌B,61.26,0.0,0.0718,0.113559,0.01,0.016834,0,0.0,0.0,1,1,0.0
0,20-AUG-22,20-AUG-23,2022,1201,66336.72,1905.49,5000000582,2012,2,18,货车,2500.0,比亚迪,家用,0.0,品牌A,68.92,0.0,0.198143,0.091589,0.08,0.092484,0,0.0,0.0,0,1,0.0
0,09-JUL-23,08-JUL-24,2023,1205,381917.94,2282.26,5000000583,2018,2,10,货车,4300.0,本田,家用,16029.45,品牌E,43.13,0.0,0.160947,0.11314,6.14,0.135293,1,54.85,6640.03,1,1,16782.31
0,11-SEP-22,11-SEP-23,2022,1203,209273.01,2654.65,5000000584,2022,3,15,皮卡,2200.0,丰田,家用,0.0,品牌C,51.87,34.28,0.133411,0.191408,9.21,0.143232,1,63.85,4449.71,1,1,0.0
0,17-APR-23,16-APR-24,2023,1202,398112.98,11512.52,5000000585,2015,2,17,客车,2400.0,丰田,家用,0.0,品牌B,82.94,0.0,0.133033,0.293689,0.41,0.13083,1,45.53,5115.63,0,1,0.0
1,20-AUG-22,20-AUG-23,2022,1205,202440.2,3554.91,5000000586,2014,7,0,SUV,1000.0,大众,家用,18791.75,品牌E,92.02,0.0,0.031257,0.013777,2.55,0.010354,0,0.0,0.0,1,1,10363.38
0,01-MAR-24,01-MAR-25,2024,1206,107862.45,2429.26,5000000587,2020,2,11,货车,5600.0,大众,公务,0.0,品牌C,57.41,82.55,0.078518,0.265917,2.08,0.105523,0,0.0,0.0,0,1,0.0
1,25-SEP-22,25-SEP-23,2022,1202,104039.61,2853.05,5000000588,2012,5,0,轿车,2400.0,大众,自用货物,8503.62,品牌E,44.11,0.0,0.048909,0.142425,9.64,0.159561,0,0.0,0.0,1,1,18647.37
0,28-MAR-23,27-MAR-24,2023,1205,324820.78,2313.14,5000000589,2020,5,0,轿车,2800.0,大众,自用货物,23605.41,品牌D,43.99,66.39,0.025321,0.184577,7.6,0.134886,0,0.0,0.0,1,1,14640.75
1,03-JAN-24,02-JAN-25,2024,1201,142474.4,2900.98,5000000590,2018,4,0,轿车,1200.0,比亚迪,租赁,23206.52,品牌B,87.95,0.0,0.0571,0.279594,8.8,0.089655,0,0.0,0.0,0,1,4435.9
1,10-AUG-23,09-AUG-24,2023,1201,483341.72,6519.17,5000000591,2021,4,0,SUV,2200.0,比亚迪,自用货物,0.0,品牌E,66.51,0.0,0.081863,0.042717,6.02,0.166011,1,62.73,3615.41,1,1,0.0
0,16-APR-23,15-APR-24,2023,1201,67223.21,1607.21,5000000592,2019,3,3,客车,4400.0,比亚迪,商用,24019.27,品牌B,49.56,0.0,0.14462,0.076221,4.04,0.149932,0,71.15,2535.44,0,1,2425.77
0,26-MAR-23,25-MAR-24,2023,1204,459136.52,8501.57,5000000593,2023,3,2,货车,4100.0,别克,公务,0.0,品牌E,38.09,0.0,0.07531,0.201216,3.05,0.09077,0,0.0,0.0,1,1,0.0
1,23-JAN-23,23-JAN-24,2023,1202,338988.95,9426.2,5000000594,2013,4,19,客车,4200.0,比亚迪,自用货物,0.0,品牌E,81.58,0.0,0.11711,0.174317,1.4,0.058917,1,75.29,7119.68,0,1,0.0
0,28-FEB-23,28-FEB-24,2023,1202,281235.45,3733.81,5000000595,2016,4,13,货车,5100.0,吉利,家用,0.0,品牌E,52.86,0.0,0.175318,0.207553,5.43,0.178132,0,0.0,0.0,1,1,0.0
1,28-JUL-22,28-JUL-23,2022,1205,144537.64,2835.99,5000000596,2016,5,0,SUV,2300.0,奔驰,自用货物,33620.86,品牌E,48.85,0.0,0.009312,0.092634,2.66,0.075552,0,0.0,0.0,1,1,4618.06
1,15-JUL-23,14-JUL-24,2023,1206,327984.98,2592.46,5000000597,2016,7,0,SUV,1900.0,大众,租赁,0.0,品牌B,51.25,0.0,0.006838,0.119047,5.38,0.185107,1,49.37,6827.65,0,1,0.0
1,12-SEP-23,11-SEP-24,2023,1205,298697.82,3391.64,5000000598,2021,4,11,客车,4400.0,本田,家用,0.0,品牌D,54.13,79.62,0.18303,0.128069,9.78,0.065042,0,0.0,0.0,1,1,0.0
0,31-JUL-22,31-JUL-23,2022,1203,447088.32,7479.02,5000000599,2019,7,0,MPV,2200.0,大众,公务,0.0,品牌D,30.36,27.56,0.141331,0.066248,2.77,0.125928,1,86.98,3139.54,0,1,0.0
1,12-JAN-23,12-JAN-24,2023,1203,101928.05,1403.4,5000000600,2022,7,0,SUV,1400.0,比亚迪,公务,3798.53,品牌B,35.4,0.0,0.136031,0.282353,2.74,0.167137,1,62.57,7158.1,1,1,18074.66
1,08-AUG-22,08-AUG-23,2022,1206,318155.98,9296.36,5000000601,2022,3,1,货车,4000.0,奥迪,商用,9169.15,品牌E,39.45,0.0,0.073169,0.235922,8.45,0.107835,0,0.0,0.0,1,1,11083.76
0,16-JAN-24,15-JAN-25,2024,1206,126649.06,2897.11,5000000602,2024,3,4,皮卡,5400.0,本田,家用,21557.29,品牌D,90.65,67.9,0.033846,0.123546,0.07,0.179655,0,0.0,0.0,1,1,2827.63
1,01-SEP-23,31-AUG-24,2023,1204,208556.45,5086.72,5000000603,2019,7,0,SUV,1500.0,本田,家用,0.0,品牌A,81.42,0.0,0.06952,0.229423,3.15,0.05267,1,38.25,2001.12,1,1,0.0
0,24-JUL-22,24-JUL-23,2022,1203,413760.87,10908.35,5000000604,2014,4,0,SUV,1200.0,吉利,租赁,32020.59,品牌C,45.33,11.37,0.035536,0.100217,8.38,0.090033,1,40.16,3080.66,1,1,4291.81
0,27-NOV-23,26-NOV-24,2023,1204,89348.86,1704.84,5000000605,2019,2,8,皮卡,3600.0,奥迪,公务,0.0,品牌C,58.84,12.79,0.150247,0.299296,5.94,0.16387,0,0.0,0.0,0,1,0.0
1,05-SEP-23,04-SEP-24,2023,1202,74677.91,912.94,5000000606,2022,3,6,皮卡,4800.0,宝马,公务,0.0,品牌E,60.96,0.0,0.114734,0.087053,3.27,0.045529,0,0.0,0.0,0,1,0.0
1,17-SEP-23,16-SEP-24,2023,1204,361466.03,4609.62,5000000607,2014,3,19,货车,5300.0,长安,自用货物,36393.52,品牌C,69.88,23.09,0.187167,0.054484,6.93,0.126946,0,62.22,6382.36,1,1,7442.74
0,17-FEB-23,17-FEB-24,2023,1202,86066.82,1421.49,5000000608,2013,5,0,轿车,1900.0,吉利,商用,41548.89,品牌B,85.48,0.0,0.12413,0.009033,7.32,0.006299,1,43.99,2782.18,1,1,7762.86
0,24-APR-23,23-APR-24,2023,1205,449219.62,12601.1,5000000609,2013,7,0,轿车,1700.0,宝马,自用货物,0.0,品牌D,88.75,48.79,0.198181,0.066858,7.12,0.171155,0,0.0,0.0,0,1,0.0
0,15-APR-24,15-APR-25,2024,1202,109974.33,2889.64,5000000610,2022,3,5,皮卡,5400.0,比亚迪,公务,43156.27,品牌E,75.29,0.0,0.11044,0.229582,5.52,0.189268,0,66.18,3502.74,0,1,16192.44
1,15-JUN-22,15-JUN-23,2022,1205,377273.86,5731.2,5000000611,2014,7,0,轿车,1700.0,长安,自用货物,0.0,品牌A,51.92,0.0,0.102875,0.046483,1.42,0.034313,0,0.0,0.0,0,1,0.0
0,09-JUN-22,09-JUN-23,2022,1206,488739.42,8789.82,5000000612,2014,4,19,皮卡,4000.0,本田,租赁,0.0,品牌B,41.87,0.0,0.098359,0.007473,1.55,0.128432,0,0.0,0.0,0,1,0.0
1,19-JUL-22,19-JUL-23,2022,1204,474077.08,7718.83,5000000613,2018,7,0,轿车,3300.0,奥迪,公务,0.0,品牌E,69.36,0.0,0.142443,0.119998,1.88,0.187995,0,0.0,0.0,0,1,0.0
1,03-JUN-23,02-JUN-24,2023,1203,268321.52,7319.08,5000000614,2018,4,0,轿车,2100.0,比亚迪,公务,0.0,品牌C,57.17,68.49,0.164247,0.289178,5.13,0.180213,0,0.0,0.0,0,1,0.0
0,17-APR-23,16-APR-24,2023,1204,437293.62,2396.3,5000000615,2014,2,11,货车,4700.0,比亚迪,租赁,0.0,品牌C,42.37,75.63,0.10164,0.06597,7.84,0.032109,0,58.63,7183.28,0,1,0.0
1,09-FEB-24,08-FEB-25,2024,1204,244204.6,5081.65,5000000616,2024,2,6,货车,2800.0,大众,公务,32087.3,品牌B,39.67,0.0,0.034376,0.297002,1.75,0.018942,0,80.47,5191.44,1,1,9896.26
0,30-MAY-22,30-MAY-23,2022,1201,177140.68,1879.67,5000000617,2012,2,16,客车,4100.0,长安,自用货物,39158.12,品牌A,81.49,0.0,0.040779,0.28476,9.93,0.163936,0,38.53,3597.29,0,1,13085.53
1,26-JUN-23,25-JUN-24,2023,1203,334730.22,7935.45,5000000618,2013,7,0,SUV,1100.0,奥迪,公务,0.0,品牌C,49.6,66.21,0.068529,0.007636,8.1,0.137698,1,33.68,3072.81,0,1,0.0
0,10-OCT-23,09-OCT-24,2023,1202,90516.8,2424.68,5000000619,2017,4,0,SUV,1100.0,长安,家用,0.0,品牌C,37.96,61.88,0.006192,0.082873,7.97,0.129475,0,59.83,3389.94,1,1,0.0
1,13-DEC-23,12-DEC-24,2023,1202,298213.41,7239.14,5000000620,2015,3,8,货车,3000.0,本田,公务,0.0,品牌D,84.13,55.28,0.084385,0.274967,5.74,0.120498,1,77.54,3715.19,0,1,0.0
1,22-OCT-22,22-OCT-23,2022,1201,53828.09,533.15,5000000621,2015,4,5,货车,4400.0,比亚迪,租赁,0.0,品牌C,41.52,85.91,0.08289,0.02528,5.72,0.082299,0,0.0,0.0,1,1,0.0
1,09-SEP-22,09-SEP-23,2022,1202,444612.44,7118.37,5000000622,2022,4,16,皮卡,2000.0,奥迪,租赁,37048.89,品牌A,79.88,0.0,0.08423,0.245171,7.15,0.034524,0,0.0,0.0,1,1,18732.25
0,30-AUG-23,29-AUG-24,2023,1205,358667.2,5725.59,5000000623,2021,2,7,客车,2600.0,比亚迪,商用,0.0,品牌E,89.04,0.0,0.119676,0.065949,3.77,0.119021,0,0.0,0.0,0,1,0.0
1,13-JUL-22,13-JUL-23,2022,1202,291365.81,7206.13,5000000624,2022,4,0,MPV,1100.0,奔驰,商用,0.0,品牌B,57.32,0.0,0.0548,0.24019,5.29,0.149437,0,85.34,2179.14,0,1,0.0
1,29-AUG-23,28-AUG-24,2023,1202,466600.88,13074.33,5000000625,2019,2,16,货车,2200.0,宝马,商用,32404.36,品牌B,58.59,0.0,0.017516,0.161521,7.08,0.081376,0,0.0,0.0,1,1,12442.09
1,17-JAN-23,17-JAN-24,2023,1206,344204.1,4810.65,5000000626,2019,4,2,货车,5500.0,奔驰,租赁,20590.42,品牌D,94.14,62.48,0.049791,0.226552,1.2,0.092414,0,81.08,5081.96,0,1,12011.46
1,02-NOV-22,02-NOV-23,2022,1206,347690.59,8317.98,5000000627,2013,4,19,客车,4000.0,大众,商用,0.0,品牌E,41.72,0.0,0.132367,0.11303,1.14,0.140032,1,82.0,4038.42,1,1,0.0
0,22-MAY-22,22-MAY-23,2022,1202,59857.87,1146.13,5000000628,2013,5,0,MPV,2000.0,吉利,商用,16669.8,品牌D,78.76,51.95,0.026134,0.262279,5.68,0.163748,0,0.0,0.0,1,1,11735.25
1,08-FEB-24,07-FEB-25,2024,1206,78276.2,1594.29,5000000629,2017,4,0,MPV,1900.0,大众,商用,0.0,品牌A,99.24,0.0,0.134394,0.152695,2.14,0.099827,1,63.64,2381.1,0,1,0.0
1,29-JAN-24,28-JAN-25,2024,1204,177207.42,2576.24,5000000630,2016,3,17,客车,4500.0,比亚迪,自用货物,0.0,品牌B,92.65,0.0,0.127795,0.050337,1.61,0.010537,1,37.14,3875.41,1,1,0.0
0,20-SEP-22,20-SEP-23,2022,1203,95566.63,1364.95,5000000631,2020,2,6,皮卡,2700.0,比亚迪,家用,0.0,品牌B,79.08,0.0,0.16961,0.053128,0.57,0.081258,0,0.0,0.0,1,1,0.0
0,03-DEC-23,02-DEC-24,2023,1203,117548.57,3078.0,5000000632,2018,7,0,SUV,3500.0,奥迪,公务,11518.08,品牌D,48.14,21.81,0.036875,0.157588,2.51,0.167819,1,53.32,4943.42,1,1,8375.91
1,27-OCT-23,26-OCT-24,2023,1206,87411.48,1499.27,5000000633,2020,4,7,皮卡,3400.0,丰田,公务,28512.64,品牌C,46.81,92.41,0.093665,0.09554,2.57,0.042802,0,63.92,2043.69,1,1,15556.32
0,06-JAN-24,05-JAN-25,2024,1201,437514.32,7293.96,5000000634,2023,7,0,SUV,3000.0,比亚迪,租赁,0.0,品牌D,95.22,33.1,0.035887,0.070353,0.55,0.065641,0,0.0,0.0,0,1,0.0
1,19-OCT-23,18-OCT-24,2023,1202,104497.08,1691.15,5000000635,2023,5,0,MPV,1200.0,别克,自用货物,0.0,品牌E,68.17,0.0,0.142942,0.004756,6.94,0.102068,0,80.13,6674.58,0,1,0.0
0,13-AUG-23,12-AUG-24,2023,1204,119433.11,2953.79,5000000636,2023,4,2,货车,3300.0,别克,商用,24511.25,品牌D,35.39,51.76,0.136366,0.165617,4.12,0.163823,0,0.0,0.0,0,1,16684.78
0,21-OCT-23,20-OCT-24,2023,1205,100370.88,1122.56,5000000637,2022,4,13,皮卡,4100.0,长安,租赁,0.0,品牌B,95.67,0.0,0.191627,0.274886,3.01,0.008054,1,51.71,1853.2,1,1,0.0
1,15-MAR-24,15-MAR-25,2024,1201,433289.37,9298.29,5000000638,2021,4,0,轿车,1800.0,长安,租赁,0.0,品牌E,67.61,0.0,0.165716,0.002132,7.48,0.191905,0,33.32,4010.33,1,1,0.0
1,23-APR-24,23-APR-25,2024,1203,355885.78,2424.78,5000000639,2017,4,7,货车,3700.0,吉利,租赁,0.0,品牌B,96.19,0.0,0.181522,0.083922,2.06,0.194489,0,73.84,5241.29,1,1,0.0
1,31-MAY-23,30-MAY-24,2023,1206,50542.85,911.16,5000000640,2022,2,11,客车,4800.0,别克,公务,8631.82,品牌D,35.32,44.61,0.141243,0.022529,3.29,0.085978,0,87.66,5153.13,0,1,4356.73
0,12-OCT-22,12-OCT-23,2022,1204,268246.97,5210.99,5000000641,2017,4,0,轿车,3100.0,比亚迪,租赁,25487.31,品牌E,60.23,0.0,0.125206,0.084162,5.06,0.108915,1,51.66,3061.79,0,1,7082.1
0,03-NOV-23,02-NOV-24,2023,1201,367533.52,10988.34,5000000642,2013,7,0,SUV,2600.0,吉利,自用货物,8712.52,品牌E,82.05,0.0,0.18879,0.026158,4.68,0.158178,1,68.46,3030.01,1,1,10676.99
0,25-DEC-23,24-DEC-24,2023,1203,440243.0,9797.41,5000000643,2014,2,11,客车,3800.0,本田,租赁,0.0,品牌A,68.62,0.0,0.043484,0.188453,5.95,0.164509,0,0.0,0.0,1,1,0.0
0,12-MAY-23,11-MAY-24,2023,1204,275050.34,3127.94,5000000644,2020,3,1,皮卡,4400.0,宝马,租赁,0.0,品牌E,44.41,0.0,0.191612,0.060425,1.49,0.033391,1,47.66,4140.13,1,1,0.0
1,14-MAR-23,13-MAR-24,2023,1203,218472.89,1438.77,5000000645,2021,5,0,轿车,1100.0,长安,家用,0.0,品牌C,65.79,45.59,0.148184,0.020728,2.97,0.001264,1,77.5,2415.8,0,1,0.0
0,10-NOV-23,09-NOV-24,2023,1203,178250.62,4269.09,5000000646,2017,5,0,MPV,1900.0,宝马,家用,0.0,品牌D,66.51,54.01,0.008429,0.069258,4.44,0.000447,0,77.45,2732.53,1,1,0.0
0,26-JAN-23,26-JAN-24,2023,1206,283893.92,4099.88,5000000647,2014,4,0,轿车,1600.0,奔驰,自用货物,0.0,品牌C,65.3,25.66,0.018064,0.177638,6.44,0.12889,0,0.0,0.0,1,1,0.0
1,14-JAN-24,13-JAN-25,2024,1205,191896.49,1882.53,5000000648,2022,5,0,轿车,2600.0,奔驰,商用,0.0,品牌C,85.32,51.45,0.131617,0.001394,2.29,0.013414,0,0.0,0.0,0,1,0.0
1,28-JUL-22,28-JUL-23,2022,1206,402783.88,10078.77,5000000649,2013,7,0,SUV,2100.0,长安,家用,38675.62,品牌E,62.37,0.0,0.196726,0.186004,3.29,0.110157,0,0.0,0.0,0,1,6910.18
1,26-JAN-23,26-JAN-24,2023,1203,466941.76,13932.42,5000000650,2020,3,19,客车,4700.0,别克,家用,6406.64,品牌E,58.59,0.0,0.006761,0.022285,7.28,0.07075,1,37.69,6831.71,0,1,16751.46
1,13-APR-23,12-APR-24,2023,1205,427112.72,3621.46,5000000651,2019,5,0,SUV,3000.0,宝马,公务,28662.01,品牌D,53.24,83.35,0.162944,0.041878,7.49,0.016397,0,0.0,0.0,0,1,5329.42
0,02-DEC-23,01-DEC-24,2023,1206,265641.09,6369.72,5000000652,2021,5,0,SUV,2400.0,奔驰,租赁,0.0,品牌C,62.56,62.22,0.174772,0.200992,2.5,0.16363,1,53.03,5133.5,1,1,0.0
0,30-MAY-23,29-MAY-24,2023,1201,410383.42,7320.09,5000000653,2013,4,0,SUV,1500.0,比亚迪,租赁,0.0,品牌C,77.44,33.49,0.134354,0.08432,7.51,0.153124,0,0.0,0.0,1,1,0.0
1,14-AUG-23,13-AUG-24,2023,1202,338056.98,7629.68,5000000654,2021,2,14,客车,3900.0,比亚迪,公务,15286.46,品牌A,56.45,0.0,0.1727,0.068532,8.94,0.194264,0,0.0,0.0,1,1,5679.52
0,25-JUN-22,25-JUN-23,2022,1203,445355.25,11585.64,5000000655,2020,4,0,MPV,2500.0,奔驰,公务,0.0,品牌B,35.24,0.0,0.104166,0.225551,1.57,0.14885,0,60.83,2218.09,1,1,0.0
0,06-JUN-23,05-JUN-24,2023,1204,334483.09,2417.98,5000000656,2019,7,0,SUV,3500.0,奥迪,商用,18311.39,品牌E,72.88,0.0,0.089844,0.13102,0.45,0.040561,0,41.41,2294.03,0,1,15379.37
1,29-NOV-22,29-NOV-23,2022,1202,339095.78,7993.86,5000000657,2013,5,0,MPV,2800.0,本田,公务,0.0,品牌B,32.58,0.0,0.028954,0.25891,7.39,0.065847,0,51.03,6530.12,0,1,0.0
1,03-DEC-22,03-DEC-23,2022,1204,230561.94,4040.03,5000000658,2020,2,19,皮卡,3700.0,大众,家用,3622.33,品牌E,54.78,0.0,0.127888,0.267241,0.71,0.073382,0,51.38,3320.59,1,1,12383.74
1,15-FEB-23,15-FEB-24,2023,1202,242485.76,2815.43,5000000659,2019,5,0,轿车,2100.0,奔驰,租赁,0.0,品牌C,45.6,67.96,0.091199,0.149745,3.08,0.131311,0,0.0,0.0,1,1,0.0
1,02-NOV-22,02-NOV-23,2022,1201,347294.25,2601.76,5000000660,2013,7,0,轿车,2200.0,丰田,租赁,0.0,品牌A,98.02,0.0,0.195186,0.107773,1.49,0.070919,0,0.0,0.0,0,1,0.0
1,25-MAR-23,24-MAR-24,2023,1203,108388.14,1000.02,5000000661,2014,4,1,皮卡,3500.0,别克,租赁,0.0,品牌E,54.74,0.0,0.067545,0.051914,9.58,0.056112,0,0.0,0.0,0,1,0.0
1,28-JUN-22,28-JUN-23,2022,1201,369526.25,10424.88,5000000662,2021,2,19,货车,2700.0,本田,租赁,10252.04,品牌D,46.73,47.4,0.127851,0.094973,0.94,0.013316,0,0.0,0.0,0,1,7814.33
1,04-JAN-23,04-JAN-24,2023,1203,428199.3,4751.63,5000000663,2014,4,0,MPV,2600.0,宝马,家用,0.0,品牌C,66.34,16.57,0.045018,0.202533,8.08,0.102883,1,79.23,3423.14,0,1,0.0
0,08-JUL-22,08-JUL-23,2022,1205,257122.59,1882.38,5000000664,2012,3,9,货车,4300.0,本田,商用,0.0,品牌D,59.71,62.65,0.144706,0.26707,5.99,0.14253,0,73.46,3120.7,1,1,0.0
1,10-MAY-23,09-MAY-24,2023,1205,167425.53,919.57,5000000665,2023,2,11,皮卡,5000.0,奥迪,商用,0.0,品牌B,68.96,0.0,0.194012,0.235976,0.45,0.161837,0,47.68,2348.54,1,1,0.0
0,17-JAN-24,16-JAN-25,2024,1204,233613.36,2591.12,5000000666,2017,7,0,轿车,2300.0,别克,租赁,0.0,品牌E,85.12,0.0,0.17718,0.155891,3.46,0.06526,0,67.68,2715.67,1,1,0.0
0,03-APR-23,02-APR-24,2023,1205,79696.03,1861.93,5000000667,2020,3,17,皮卡,4000.0,奔驰,家用,0.0,品牌D,33.28,16.55,0.126105,0.262722,9.09,0.105426,0,34.52,3474.89,0,1,0.0
0,10-FEB-24,09-FEB-25,2024,1202,79483.85,1928.75,5000000668,2022,5,0,轿车,2500.0,别克,家用,0.0,品牌D,32.45,14.06,0.058376,0.063075,5.2,0.07635,1,51.82,2547.98,1,1,0.0
0,09-MAR-23,08-MAR-24,2023,1201,167973.25,3066.43,5000000669,2022,7,0,MPV,2900.0,宝马,商用,0.0,品牌C,64.52,90.39,0.128401,0.080482,9.95,0.196334,0,0.0,0.0,0,1,0.0
0,09-MAY-24,09-MAY-25,2024,1202,151151.82,1746.81,5000000670,2021,4,0,MPV,1400.0,丰田,自用货物,0.0,品牌E,77.72,0.0,0.029081,0.266457,2.87,0.074854,0,0.0,0.0,1,1,0.0
1,26-AUG-22,26-AUG-23,2022,1204,375468.14,2812.3,5000000671,2022,4,0,MPV,2900.0,奥迪,公务,29803.43,品牌B,94.37,0.0,0.024271,0.293111,0.16,0.187086,0,88.25,3384.56,0,1,17451.78
1,28-JUN-22,28-JUN-23,2022,1204,266181.87,5655.81,5000000672,2019,4,12,皮卡,4700.0,宝马,家用,0.0,品牌D,96.96,93.66,0.169638,0.156651,3.21,0.094289,0,89.04,3876.16,0,1,0.0
1,27-AUG-22,27-AUG-23,2022,1205,234870.78,5183.09,5000000673,2013,5,0,MPV,1500.0,比亚迪,自用货物,0.0,品牌E,75.52,0.0,0.108812,0.091951,7.87,0.10275,0,87.86,4784.72,1,1,0.0
0,23-SEP-22,23-SEP-23,2022,1204,50520.02,1391.9,5000000674,2019,2,8,货车,2900.0,长安,公务,24246.12,品牌A,59.49,0.0,0.042143,0.245769,9.88,0.067751,1,84.07,5904.25,1,1,15294.38
1,18-FEB-23,18-FEB-24,2023,1205,272456.02,7575.85,5000000675,2015,2,6,客车,3300.0,奥迪,自用货物,0.0,品牌D,52.71,81.01,0.117363,0.180094,2.18,0.063059,0,0.0,0.0,1,1,0.0
1,05-APR-23,04-APR-24,2023,1202,228484.72,2650.81,5000000676,2016,7,0,轿车,1400.0,大众,租赁,0.0,品牌E,52.79,0.0,0.166422,0.219692,8.04,0.150807,0,57.58,4240.86,0,1,0.0
0,17-JUL-22,17-JUL-23,2022,1206,261492.82,7068.55,5000000677,2016,4,10,货车,4400.0,大众,商用,12552.15,品牌C,97.16,82.38,0.14702,0.132379,2.13,0.1047,0,64.35,4830.73,1,1,17445.52
1,04-JAN-23,04-JAN-24,2023,1202,286926.91,7486.94,5000000678,2018,5,0,轿车,2900.0,奥迪,公务,0.0,品牌B,82.58,0.0,0.039936,0.011475,8.44,0.187966,1,61.23,2821.36,1,1,0.0
1,29-JUN-22,29-JUN-23,2022,1203,351859.34,4722.62,5000000679,2018,3,3,皮卡,5100.0,长安,商用,0.0,品牌C,50.0,65.5,0.18719,0.244165,0.55,0.116515,0,67.25,3485.84,0,1,0.0
0,10-NOV-23,09-NOV-24,2023,1203,106226.11,2919.94,5000000680,2021,4,0,MPV,2500.0,长安,家用,0.0,品牌A,77.97,0.0,0.165315,0.170438,7.13,0.131113,0,0.0,0.0,1,1,0.0
0,22-DEC-23,21-DEC-24,2023,1202,402207.5,9511.63,5000000681,2018,4,0,轿车,2400.0,宝马,公务,42778.68,品牌E,46.4,0.0,0.003384,0.122824,3.22,0.047728,0,0.0,0.0,1,1,10598.35
1,02-APR-23,01-APR-24,2023,1204,367862.37,7156.77,5000000682,2014,3,15,皮卡,4600.0,比亚迪,租赁,0.0,品牌C,73.17,98.79,0.166641,0.05819,3.4,0.139443,1,88.93,6330.49,1,1,0.0
0,03-DEC-22,03-DEC-23,2022,1204,60749.41,630.65,5000000683,2018,7,0,MPV,2700.0,奔驰,租赁,0.0,品牌B,77.64,0.0,0.151993,0.153506,6.52,0.068627,1,78.08,6588.79,0,1,0.0
1,31-DEC-22,31-DEC-23,2022,1206,475777.11,6691.6,5000000684,2016,4,0,轿车,1700.0,本田,商用,17118.33,品牌C,99.95,45.98,0.091648,0.217467,1.73,0.072284,0,0.0,0.0,0,1,13225.52
0,18-JUL-22,18-JUL-23,2022,1201,450594.74,2988.65,5000000685,2018,5,0,轿车,3300.0,丰田,公务,0.0,品牌E,51.24,0.0,0.182859,0.005606,9.82,0.178297,0,75.09,4336.78,1,1,0.0
0,10-MAY-23,09-MAY-24,2023,1206,294665.54,1822.35,5000000686,2019,4,16,客车,2100.0,比亚迪,家用,0.0,品牌C,67.59,87.43,0.050295,0.024659,2.26,0.031276,0,30.57,3388.7,1,1,0.0
0,01-JUN-22,01-JUN-23,2022,1204,484627.81,5502.35,5000000687,2013,7,0,轿车,2300.0,丰田,家用,0.0,品牌A,80.15,0.0,0.13688,0.260141,7.3,0.061033,1,41.7,2928.35,0,1,0.0
1,24-AUG-23,23-AUG-24,2023,1201,90251.57,1013.28,5000000688,2019,3,7,皮卡,4200.0,比亚迪,商用,19833.59,品牌A,41.75,0.0,0.17329,0.195443,2.46,0.142377,0,0.0,0.0,1,1,3804.64
1,13-JUN-23,12-JUN-24,2023,1201,362697.62,8410.81,5000000689,2013,4,0,SUV,1800.0,丰田,租赁,39874.13,品牌A,33.49,0.0,0.047806,0.128392,8.26,0.112821,0,0.0,0.0,1,1,15623.13
1,17-SEP-22,17-SEP-23,2022,1205,299796.26,6766.52,5000000690,2018,5,0,MPV,2100.0,宝马,公务,0.0,品牌E,87.93,0.0,0.022829,0.073042,0.11,0.169634,0,0.0,0.0,0,1,0.0
0,30-OCT-22,30-OCT-23,2022,1202,122474.4,909.68,5000000691,2022,7,0,MPV,2800.0,宝马,家用,0.0,品牌D,67.52,17.83,0.032069,0.211861,0.23,0.151637,1,83.13,6924.76,0,1,0.0
1,16-MAR-24,16-MAR-25,2024,1203,281763.73,7071.44,5000000692,2016,4,5,货车,5800.0,奥迪,商用,0.0,品牌D,68.58,29.32,0.124337,0.069127,4.82,0.001901,1,53.33,5162.55,1,1,0.0
0,02-MAR-23,01-MAR-24,2023,1203,340091.23,4904.8,5000000693,2019,4,0,轿车,1400.0,大众,公务,12029.42,品牌D,74.88,48.0,0.157278,0.109444,4.53,0.082506,0,0.0,0.0,1,1,16761.02
1,08-SEP-23,07-SEP-24,2023,1202,350234.84,9128.17,5000000694,2020,3,19,货车,2600.0,别克,家用,0.0,品牌D,39.0,16.29,0.028445,0.288742,1.71,0.009226,1,64.83,4446.37,1,1,0.0
1,28-AUG-23,27-AUG-24,2023,1205,482764.03,7202.63,5000000695,2016,5,0,SUV,2700.0,宝马,家用,0.0,品牌C,61.8,10.39,0.063262,0.10836,7.11,0.127035,0,0.0,0.0,1,1,0.0
0,22-APR-23,21-APR-24,2023,1206,339864.72,6390.39,5000000696,2023,3,7,客车,2900.0,宝马,商用,0.0,品牌A,58.06,0.0,0.095692,0.021422,4.35,0.108664,0,0.0,0.0,0,1,0.0
